Time, F.x, F.y, F.z, Key
99.2835, 0.0222958, -0.00356467, 0.0306987, X
99.2908, 0.0222294, -0.00354524, 0.0305512, X
99.2914, 0.0221817, -0.00353763, 0.0304856, X
99.3177, 0.0222151, -0.00351666, 0.0303642, X
99.3181, 0.0221691, -0.00350938, 0.0303013, X
99.3188, 0.022112, -0.00350401, 0.0302486, X
99.3259, 0.0220616, -0.00348367, 0.0300991, X
99.3265, 0.0220193, -0.003477, 0.0300414, X
99.3507, 0.0220071, -0.00346503, 0.0299653, X
99.3509, 0.0219677, -0.00345883, 0.0299117, X
99.3515, 0.02193, -0.00345289, 0.0298604, X
99.3586, 0.0218764, -0.00343587, 0.0297329, X
99.3591, 0.0218422, -0.0034305, 0.0296865, X
99.3847, 0.0218621, -0.00341652, 0.0296052, X
99.3848, 0.0218316, -0.00341174, 0.0295638, X
99.3854, 0.0217909, -0.00340895, 0.0295335, X
99.3923, 0.0217216, -0.0033981, 0.0294395, X
99.3931, 0.0216964, -0.00339416, 0.0294054, X
99.4213, 0.0216869, -0.00338773, 0.0293635, X
99.4223, 0.021653, -0.00338597, 0.0293422, X
99.4225, 0.0216324, -0.00338274, 0.0293142, X
99.4229, 0.021613, -0.0033797, 0.0292879, X
99.4303, 0.0215811, -0.00336628, 0.0291914, X
99.431, 0.0215637, -0.00336356, 0.0291678, X
99.4566, 0.0215221, -0.00337314, 0.0291622, X
99.4567, 0.0215059, -0.0033706, 0.0291403, X
99.4572, 0.0214899, -0.00336811, 0.0291187, X
99.4643, 0.021425, -0.00336143, 0.029055, X
99.4653, 0.021409, -0.00335892, 0.0290333, X
99.4917, 0.0214195, -0.00334314, 0.0289927, X
99.4919, 0.0214024, -0.00334047, 0.0289696, X
99.4926, 0.0213728, -0.00333933, 0.0289537, X
99.4996, 0.0213185, -0.00337576, 0.02887, X
99.5007, 0.0213353, -0.00336652, 0.028816, X
99.5247, 0.0212767, -0.00336915, 0.0288135, X
99.5249, 0.0212537, -0.0033655, 0.0287823, X
99.5254, 0.0212267, -0.00331652, 0.0287559, X
99.5341, 0.0211578, -0.00330919, 0.0286865, X
99.5351, 0.0211667, -0.00329884, 0.0286222, X
99.5593, 0.0211529, -0.00333631, 0.0285653, X
99.5595, 0.0211213, -0.00333132, 0.0285226, X
99.56, 0.0210875, -0.003326, 0.028477, X
99.5681, 0.0210157, -0.00331467, 0.02838, X
99.569, 0.0209776, -0.00330867, 0.0283286, X
99.5927, 0.0209608, -0.00330659, 0.0282561, X
99.593, 0.0209182, -0.00329987, 0.0281987, X
99.5934, 0.0208735, -0.00329281, 0.0281384, X
99.6008, 0.0207843, -0.00328213, 0.0280416, X
99.6013, 0.0207358, -0.00327447, 0.0279762, X
99.6247, 0.0206765, -0.00331193, 0.0279097, X
99.6249, 0.0206247, -0.00330363, 0.0278398, X
99.6254, 0.0205714, -0.00329509, 0.0277678, X
99.6335, 0.0205125, -0.00327752, 0.0276378, X
99.6344, 0.0204564, -0.00326855, 0.0275622, X
99.6579, 0.0204121, -0.00325672, 0.0274754, X
99.658, 0.0203533, -0.00324735, 0.0273963, X
99.6586, 0.0202933, -0.00323778, 0.0273156, X
99.6662, 0.0202261, -0.00321905, 0.0271756, X
99.6668, 0.0201637, -0.00320911, 0.0270917, X
99.6908, 0.0201824, -0.00318493, 0.0269467, X
99.6909, 0.0201067, -0.00317623, 0.026868, X
99.6915, 0.0200409, -0.00316583, 0.02678, X
99.6989, 0.0199733, -0.00314409, 0.0266191, X
99.7003, 0.019906, -0.00313349, 0.0265294, X
99.7238, 0.019944, -0.00314639, 0.0263565, X
99.724, 0.0198651, -0.00313711, 0.026274, X
99.7242, 0.019797, -0.00312635, 0.0261839, X
99.7247, 0.0197293, -0.00311566, 0.0260944, X
99.7318, 0.0196568, -0.00309337, 0.0259298, X
99.7327, 0.0195911, -0.00308303, 0.0258431, X
99.7568, 0.0196158, -0.00305777, 0.0256928, X
99.757, 0.0195534, -0.00304804, 0.0256111, X
99.7575, 0.0194934, -0.00303868, 0.0255325, X
99.7644, 0.019392, -0.00302594, 0.0254209, X
99.7659, 0.019338, -0.00301751, 0.0253501, X
99.7901, 0.0193096, -0.00300557, 0.025267, X
99.7903, 0.0192622, -0.0029982, 0.0252051, X
99.7908, 0.0192184, -0.00299138, 0.0251478, X
99.7982, 0.0191784, -0.00297471, 0.0250293, X
99.7992, 0.0191415, -0.00296899, 0.0249812, X
99.823, 0.01913, -0.0029598, 0.0249211, X
99.8231, 0.0190996, -0.00295509, 0.0248815, X
99.8237, 0.019072, -0.00295083, 0.0248456, X
99.8309, 0.0190403, -0.00293858, 0.0247596, X
99.832, 0.0190178, -0.00293509, 0.0247302, X
99.8571, 0.0190407, -0.00292396, 0.0246709, X
99.8572, 0.0190217, -0.00292104, 0.0246462, X
99.8578, 0.0190038, -0.0029183, 0.0246231, X
99.8659, 0.0189834, -0.00290494, 0.024532, X
99.8666, 0.0189668, -0.00290241, 0.0245106, X
99.8911, 0.0189426, -0.00294021, 0.0244908, X
99.8913, 0.0189262, -0.00293767, 0.0244697, X
99.8918, 0.0189099, -0.00293513, 0.0244485, X
99.9001, 0.0188288, -0.00289432, 0.0244165, X
99.9008, 0.0188122, -0.00289177, 0.0243949, X
99.926, 0.0188304, -0.00292134, 0.0243422, X
99.9262, 0.0188133, -0.00291869, 0.0243201, X
99.9267, 0.0187959, -0.002916, 0.0242976, X
99.9356, 0.0187322, -0.002909, 0.0242352, X
99.9359, 0.0187142, -0.00290621, 0.024212, X
99.9601, 0.0187599, -0.00289155, 0.0241403, X
99.9603, 0.0187415, -0.00288871, 0.0241166, X
99.9608, 0.0187231, -0.00288588, 0.0240929, X
99.9686, 0.0186509, -0.00287762, 0.0240199, X
99.969, 0.0186332, -0.00287489, 0.0239972, X
99.993, 0.0186586, -0.00286443, 0.0239436, X
99.9932, 0.018643, -0.00286203, 0.0239235, X
99.9938, 0.0186291, -0.00285989, 0.0239056, X
100.002, 0.018566, -0.00285304, 0.0238443, X
100.002, 0.0185568, -0.00285163, 0.0238325, X
100.026, 0.0185447, -0.00288872, 0.0238246, X
100.026, 0.0185419, -0.00288827, 0.0238209, X
