Time, F.x, F.y, F.z, Key
20.3961, 0.0470276, -0.00591764, 0.118497, X
20.3964, 0.0470276, -0.00591764, 0.118497, X
20.3983, 0.0470758, -0.00591566, 0.118478, X
20.3985, 0.0470712, -0.00575552, 0.118488, X
20.3989, 0.0470712, -0.00575552, 0.118488, X
20.4087, 0.0483365, -0.00605013, 0.12092, X
20.4091, 0.0483365, -0.00605013, 0.12092, X
20.4112, 0.0483857, -0.00604813, 0.1209, X
20.4114, 0.0483857, -0.00604813, 0.1209, X
20.4118, 0.0483857, -0.00604813, 0.1209, X
20.4216, 0.0499035, -0.00620121, 0.124086, X
20.4219, 0.0499035, -0.00620121, 0.124086, X
20.4233, 0.049954, -0.00619916, 0.124066, X
20.4236, 0.049954, -0.00619916, 0.124066, X
20.424, 0.049954, -0.00619916, 0.124066, X
20.4336, 0.0514136, -0.00638465, 0.127398, X
20.434, 0.0514136, -0.00638465, 0.127398, X
20.4354, 0.0514606, -0.00621008, 0.127388, X
20.4355, 0.0514606, -0.00621008, 0.127388, X
20.436, 0.0514606, -0.00621008, 0.127388, X
20.4465, 0.0533581, -0.00657002, 0.13127, X
20.4468, 0.0533581, -0.00657002, 0.13127, X
20.4483, 0.0534115, -0.00656787, 0.131249, X
20.4485, 0.0534115, -0.00656787, 0.131249, X
20.449, 0.0534115, -0.00656787, 0.131249, X
20.4594, 0.0554819, -0.00659957, 0.135704, X
20.4597, 0.0554819, -0.00659957, 0.135704, X
20.4615, 0.0554819, -0.00659957, 0.135704, X
20.4616, 0.0554819, -0.00659957, 0.135704, X
20.462, 0.0554819, -0.00659957, 0.135704, X
20.4718, 0.0572237, -0.00678865, 0.13964, X
20.4721, 0.0572237, -0.00678865, 0.13964, X
20.4744, 0.0572237, -0.00678865, 0.13964, X
20.4746, 0.0572237, -0.00678865, 0.13964, X
20.475, 0.0572237, -0.00678865, 0.13964, X
20.4849, 0.0590451, -0.00698612, 0.143752, X
20.4852, 0.0590451, -0.00698612, 0.143752, X
20.4874, 0.0590982, -0.00678874, 0.143739, X
20.4875, 0.0590982, -0.00678874, 0.143739, X
20.4879, 0.0590982, -0.00678874, 0.143739, X
20.4978, 0.0611358, -0.00701342, 0.148523, X
20.4981, 0.0611415, -0.00721497, 0.148511, X
20.5005, 0.0611963, -0.00701099, 0.148499, X
20.5006, 0.0611963, -0.00701099, 0.148499, X
20.5011, 0.0611963, -0.00701099, 0.148499, X
20.5112, 0.0634285, -0.00743165, 0.153156, X
20.5115, 0.0634285, -0.00743165, 0.153156, X
20.5134, 0.0634285, -0.00743165, 0.153156, X
20.5136, 0.0634285, -0.00743165, 0.153156, X
20.5141, 0.0634285, -0.00743165, 0.153156, X
20.5241, 0.0653218, -0.00742021, 0.157392, X
20.5244, 0.0653218, -0.00742021, 0.157392, X
20.5264, 0.0653859, -0.00741764, 0.157366, X
20.5266, 0.0653859, -0.00741764, 0.157366, X
20.527, 0.0653859, -0.00741764, 0.157366, X
20.5373, 0.0675177, -0.00764931, 0.16231, X
20.5376, 0.0675177, -0.00764931, 0.16231, X
20.5395, 0.0675177, -0.00764931, 0.16231, X
20.5396, 0.0675177, -0.00764931, 0.16231, X
20.5404, 0.0675838, -0.00764664, 0.162282, X
20.5504, 0.0696952, -0.00787508, 0.167161, X
20.5507, 0.0696952, -0.00787508, 0.167161, X
20.5525, 0.0696952, -0.00787508, 0.167161, X
20.5527, 0.0696952, -0.00787508, 0.167161, X
20.5532, 0.0696952, -0.00787508, 0.167161, X
20.5647, 0.0716633, -0.00807606, 0.171488, X
20.5651, 0.0716633, -0.00807606, 0.171488, X
20.5665, 0.0716633, -0.00807606, 0.171488, X
20.5666, 0.0716633, -0.00807606, 0.171488, X
20.5672, 0.0717331, -0.00807324, 0.171459, X
20.5773, 0.0739125, -0.00830754, 0.176466, X
20.5776, 0.0739125, -0.00830754, 0.176466, X
20.5795, 0.0736866, -0.00831936, 0.17656, X
20.5796, 0.0736866, -0.00831936, 0.17656, X
20.5801, 0.0736866, -0.00831936, 0.17656, X
20.59, 0.0756113, -0.00852536, 0.180965, X
20.5902, 0.0756113, -0.00852536, 0.180965, X
